Date,Word,Count
2021-12-03,current,1139
2021-12-04,experiments,1575
2021-12-04,participants,1427
2021-12-04,dataset,1310
2021-12-04,noise,1273
2021-12-04,voice,1261
2021-12-04,speaker,1259
2021-12-04,rate,1255
2021-12-04,stateoftheart,1228
2021-12-04,communication,1211
2021-12-04,speakers,1205
2021-12-04,experimental,1204
2021-12-04,audio,1191
2021-12-04,trained,1177
2021-12-04,input,1147
2021-12-04,current,1139
2021-12-05,experiments,1577
2021-12-05,participants,1427
2021-12-05,dataset,1311
2021-12-05,noise,1273
2021-12-05,voice,1261
2021-12-05,speaker,1259
2021-12-05,rate,1256
2021-12-05,stateoftheart,1228
2021-12-05,communication,1211
2021-12-05,speakers,1205
2021-12-05,experimental,1204
2021-12-05,audio,1191
2021-12-05,trained,1177
2021-12-05,input,1148
2021-12-05,current,1139
2021-12-06,experiments,1580
2021-12-06,participants,1428
2021-12-06,dataset,1313
2021-12-06,noise,1277
2021-12-06,voice,1266
2021-12-06,speaker,1263
2021-12-06,rate,1258
2021-12-06,stateoftheart,1231
2021-12-06,communication,1213
2021-12-06,speakers,1208
2021-12-06,experimental,1207
2021-12-06,audio,1196
2021-12-06,trained,1180
2021-12-06,input,1149
2021-12-06,current,1141
2021-12-07,experiments,1580
2021-12-07,participants,1430
2021-12-07,dataset,1316
2021-12-07,noise,1277
2021-12-07,voice,1267
2021-12-07,speaker,1264
2021-12-07,rate,1258
2021-12-07,stateoftheart,1232
2021-12-07,communication,1213
2021-12-07,speakers,1209
2021-12-07,experimental,1207
2021-12-07,audio,1196
2021-12-07,trained,1182
2021-12-07,input,1149
2021-12-07,current,1142
2021-12-08,experiments,1580
2021-12-08,participants,1431
2021-12-08,dataset,1319
2021-12-08,noise,1277
2021-12-08,voice,1269
2021-12-08,speaker,1266
2021-12-08,rate,1259
2021-12-08,stateoftheart,1233
2021-12-08,communication,1213
2021-12-08,speakers,1210
2021-12-08,experimental,1207
2021-12-08,audio,1198
2021-12-08,trained,1183
2021-12-08,input,1149
2021-12-08,current,1142
2021-12-09,experiments,1582
2021-12-09,participants,1431
2021-12-09,dataset,1320
2021-12-09,noise,1277
2021-12-09,voice,1270
2021-12-09,speaker,1266
2021-12-09,rate,1259
2021-12-09,stateoftheart,1236
2021-12-09,communication,1217
2021-12-09,speakers,1211
2021-12-09,experimental,1208
2021-12-09,audio,1200
2021-12-09,trained,1189
2021-12-09,input,1151
2021-12-09,current,1143
2021-12-10,experiments,1586
2021-12-10,participants,1434
2021-12-10,dataset,1320
2021-12-10,noise,1280
2021-12-10,voice,1270
2021-12-10,speaker,1269
2021-12-10,rate,1262
2021-12-10,stateoftheart,1236
2021-12-10,communication,1219
2021-12-10,speakers,1212
2021-12-10,experimental,1208
2021-12-10,audio,1202
2021-12-10,trained,1193
2021-12-10,input,1152
2021-12-10,current,1146
2021-12-11,experiments,1588
2021-12-11,participants,1434
2021-12-11,dataset,1321
2021-12-11,noise,1282
2021-12-11,voice,1270
2021-12-11,speaker,1269
2021-12-11,rate,1264
2021-12-11,stateoftheart,1240
2021-12-11,communication,1219
2021-12-11,speakers,1212
2021-12-11,experimental,1209
2021-12-11,audio,1204
2021-12-11,trained,1195
2021-12-11,input,1153
2021-12-11,current,1146
2021-12-12,experiments,1589
2021-12-12,participants,1434
2021-12-12,dataset,1322
2021-12-12,noise,1283
2021-12-12,voice,1270
2021-12-12,speaker,1270
2021-12-12,rate,1265
2021-12-12,stateoftheart,1240
2021-12-12,communication,1219
2021-12-12,speakers,1213
2021-12-12,experimental,1209
2021-12-12,audio,1204
2021-12-12,trained,1195
2021-12-12,input,1154
2021-12-12,current,1146
2021-12-13,experiments,1604
2021-12-13,participants,1436
2021-12-13,dataset,1332
2021-12-13,noise,1289
2021-12-13,speaker,1283
2021-12-13,voice,1278
2021-12-13,rate,1276
2021-12-13,stateoftheart,1244
2021-12-13,communication,1222
2021-12-13,speakers,1221
2021-12-13,experimental,1221
2021-12-13,audio,1211
2021-12-13,trained,1209
2021-12-13,input,1162
2021-12-13,current,1149
2021-12-14,experiments,1616
2021-12-14,participants,1436
2021-12-14,dataset,1340
2021-12-14,noise,1303
2021-12-14,speaker,1292
2021-12-14,rate,1288
2021-12-14,voice,1283
2021-12-14,stateoftheart,1245
2021-12-14,speakers,1229
2021-12-14,experimental,1228
2021-12-14,communication,1226
2021-12-14,audio,1215
2021-12-14,trained,1212
2021-12-14,input,1164
2021-12-14,current,1149
2021-12-15,experiments,1618
2021-12-15,participants,1437
2021-12-15,dataset,1341
2021-12-15,noise,1304
2021-12-15,speaker,1296
2021-12-15,rate,1288
2021-12-15,voice,1283
2021-12-15,stateoftheart,1245
2021-12-15,speakers,1231
2021-12-15,experimental,1229
2021-12-15,communication,1226
2021-12-15,audio,1216
2021-12-15,trained,1214
2021-12-15,input,1164
2021-12-15,current,1150
2021-12-16,experiments,1620
2021-12-16,participants,1438
2021-12-16,dataset,1341
2021-12-16,noise,1304
2021-12-16,speaker,1297
2021-12-16,rate,1289
2021-12-16,voice,1284
2021-12-16,stateoftheart,1246
2021-12-16,speakers,1231
2021-12-16,experimental,1230
2021-12-16,communication,1228
2021-12-16,audio,1217
2021-12-16,trained,1214
2021-12-16,input,1164
2021-12-16,current,1151
2021-12-17,experiments,1621
2021-12-17,participants,1438
2021-12-17,dataset,1342
2021-12-17,noise,1304
2021-12-17,speaker,1299
2021-12-17,rate,1289
2021-12-17,voice,1284
2021-12-17,stateoftheart,1247
2021-12-17,speakers,1232
2021-12-17,experimental,1230
2021-12-17,communication,1228
2021-12-17,audio,1218
2021-12-17,trained,1216
2021-12-17,input,1165
2021-12-17,current,1152
2021-12-18,experiments,1622
2021-12-18,participants,1438
2021-12-18,dataset,1342
2021-12-18,noise,1305
2021-12-18,speaker,1299
2021-12-18,rate,1289
2021-12-18,voice,1284
2021-12-18,stateoftheart,1247
2021-12-18,speakers,1232
2021-12-18,experimental,1230
2021-12-18,communication,1228
2021-12-18,audio,1218
2021-12-18,trained,1216
2021-12-18,input,1166
2021-12-18,current,1153
2021-12-19,experiments,1622
2021-12-19,participants,1438
2021-12-19,dataset,1342
2021-12-19,noise,1305
2021-12-19,speaker,1299
2021-12-19,rate,1289
2021-12-19,voice,1285
2021-12-19,stateoftheart,1248
2021-12-19,speakers,1233
2021-12-19,experimental,1231
2021-12-19,communication,1229
2021-12-19,audio,1219
2021-12-19,trained,1216
2021-12-19,input,1167
2021-12-19,current,1154
2021-12-20,experiments,1624
2021-12-20,participants,1439
2021-12-20,dataset,1342
2021-12-20,noise,1305
2021-12-20,speaker,1300
2021-12-20,rate,1289
2021-12-20,voice,1285
2021-12-20,stateoftheart,1248
2021-12-20,speakers,1233
2021-12-20,experimental,1231
2021-12-20,communication,1229
2021-12-20,audio,1219
2021-12-20,trained,1216
2021-12-20,input,1167
2021-12-20,current,1155
2021-12-21,experiments,1625
2021-12-21,participants,1440
2021-12-21,dataset,1342
2021-12-21,noise,1305
2021-12-21,speaker,1301
2021-12-21,rate,1290
2021-12-21,voice,1286
2021-12-21,stateoftheart,1249
2021-12-21,speakers,1233
2021-12-21,experimental,1231
2021-12-21,communication,1229
2021-12-21,audio,1219
2021-12-21,trained,1216
2021-12-21,input,1168
2021-12-21,current,1155
2021-12-22,experiments,1625
2021-12-22,participants,1440
2021-12-22,dataset,1342
2021-12-22,noise,1307
2021-12-22,speaker,1301
2021-12-22,rate,1290
2021-12-22,voice,1286
2021-12-22,stateoftheart,1249
2021-12-22,speakers,1233
2021-12-22,experimental,1231
2021-12-22,communication,1229
2021-12-22,audio,1219
2021-12-22,trained,1216
2021-12-22,input,1168
2021-12-22,current,1156
2021-12-23,experiments,1626
2021-12-23,participants,1442
2021-12-23,dataset,1343
2021-12-23,noise,1309
2021-12-23,speaker,1302
2021-12-23,rate,1291
2021-12-23,voice,1287
2021-12-23,stateoftheart,1249
2021-12-23,speakers,1234
2021-12-23,experimental,1233
2021-12-23,communication,1229
2021-12-23,audio,1220
2021-12-23,trained,1217
2021-12-23,input,1168
2021-12-23,current,1158
2021-12-24,experiments,1626
2021-12-24,participants,1442
2021-12-24,dataset,1344
2021-12-24,noise,1309
2021-12-24,speaker,1302
2021-12-24,rate,1291
2021-12-24,voice,1288
2021-12-24,stateoftheart,1249
2021-12-24,speakers,1234
2021-12-24,experimental,1233
2021-12-24,communication,1231
2021-12-24,audio,1221
2021-12-24,trained,1217
2021-12-24,input,1168
2021-12-24,current,1158
2021-12-25,experiments,1626
2021-12-25,participants,1444
2021-12-25,dataset,1344
2021-12-25,noise,1309
2021-12-25,speaker,1302
2021-12-25,rate,1293
2021-12-25,voice,1290
2021-12-25,stateoftheart,1249
2021-12-25,speakers,1234
2021-12-25,experimental,1233
2021-12-25,communication,1231
2021-12-25,audio,1221
2021-12-25,trained,1217
2021-12-25,input,1168
2021-12-25,current,1158
2021-12-26,experiments,1626
2021-12-26,participants,1444
2021-12-26,dataset,1344
2021-12-26,noise,1310
2021-12-26,speaker,1302
2021-12-26,rate,1294
2021-12-26,voice,1290
2021-12-26,stateoftheart,1250
2021-12-26,speakers,1234
2021-12-26,experimental,1233
2021-12-26,communication,1231
2021-12-26,audio,1221
2021-12-26,trained,1218
2021-12-26,input,1169
2021-12-26,current,1158
2021-12-27,experiments,1626
2021-12-27,participants,1446
2021-12-27,dataset,1345
2021-12-27,noise,1311
2021-12-27,speaker,1305
2021-12-27,rate,1297
2021-12-27,voice,1293
2021-12-27,stateoftheart,1250
2021-12-27,speakers,1235
2021-12-27,experimental,1234
2021-12-27,communication,1232
2021-12-27,audio,1223
2021-12-27,trained,1219
2021-12-27,input,1171
2021-12-27,current,1158
2021-12-28,experiments,1627
2021-12-28,participants,1448
2021-12-28,dataset,1345
2021-12-28,noise,1312
2021-12-28,speaker,1305
2021-12-28,rate,1297
2021-12-28,voice,1293
2021-12-28,stateoftheart,1250
2021-12-28,speakers,1235
2021-12-28,experimental,1235
2021-12-28,communication,1232
2021-12-28,audio,1223
2021-12-28,trained,1219
2021-12-28,input,1172
2021-12-28,current,1159
2021-12-29,experiments,1627
2021-12-29,participants,1448
2021-12-29,dataset,1345
2021-12-29,noise,1314
2021-12-29,speaker,1305
2021-12-29,rate,1297
2021-12-29,voice,1293
2021-12-29,stateoftheart,1250
2021-12-29,speakers,1235
2021-12-29,experimental,1235
2021-12-29,communication,1233
2021-12-29,audio,1224
2021-12-29,trained,1219
2021-12-29,input,1172
2021-12-29,current,1159
2021-12-30,experiments,1628
2021-12-30,participants,1451
2021-12-30,dataset,1346
2021-12-30,noise,1315
2021-12-30,speaker,1305
2021-12-30,rate,1300
2021-12-30,voice,1295
2021-12-30,stateoftheart,1250
2021-12-30,speakers,1237
2021-12-30,experimental,1236
2021-12-30,communication,1235
2021-12-30,audio,1224
2021-12-30,trained,1219
2021-12-30,input,1172
2021-12-30,current,1159
2021-12-31,experiments,1628
2021-12-31,participants,1451
2021-12-31,dataset,1347
2021-12-31,noise,1315
2021-12-31,speaker,1306
2021-12-31,rate,1301
2021-12-31,voice,1296
2021-12-31,stateoftheart,1250
2021-12-31,speakers,1239
2021-12-31,experimental,1236
2021-12-31,communication,1235
2021-12-31,audio,1225
2021-12-31,trained,1219
2021-12-31,input,1172
2021-12-31,current,1159
2022-01-01,experiments,1637
2022-01-01,participants,1462
2022-01-01,dataset,1356
2022-01-01,noise,1329
2022-01-01,speaker,1315
2022-01-01,voice,1307
2022-01-01,rate,1305
2022-01-01,communication,1253
2022-01-01,stateoftheart,1252
2022-01-01,speakers,1247
2022-01-01,experimental,1239
2022-01-01,audio,1230
2022-01-01,trained,1224
2022-01-01,input,1174
2022-01-01,current,1167
2022-01-02,experiments,1638
2022-01-02,participants,1462
2022-01-02,dataset,1356
2022-01-02,noise,1329
2022-01-02,speaker,1316
2022-01-02,voice,1308
2022-01-02,rate,1305
2022-01-02,communication,1254
2022-01-02,stateoftheart,1252
2022-01-02,speakers,1247
2022-01-02,experimental,1239
2022-01-02,audio,1230
2022-01-02,trained,1224
2022-01-02,input,1174
2022-01-02,current,1168
2022-01-03,experiments,1640
2022-01-03,participants,1463
2022-01-03,dataset,1356
2022-01-03,noise,1330
2022-01-03,speaker,1317
2022-01-03,voice,1309
2022-01-03,rate,1305
2022-01-03,communication,1255
2022-01-03,stateoftheart,1253
2022-01-03,speakers,1247
2022-01-03,experimental,1240
2022-01-03,audio,1230
2022-01-03,trained,1224
2022-01-03,input,1174
2022-01-03,current,1169
2022-01-04,experiments,1641
2022-01-04,participants,1468
2022-01-04,dataset,1358
2022-01-04,noise,1335
2022-01-04,speaker,1318
2022-01-04,voice,1310
2022-01-04,rate,1306
2022-01-04,communication,1259
2022-01-04,stateoftheart,1254
2022-01-04,speakers,1249
2022-01-04,experimental,1243
2022-01-04,audio,1232
2022-01-04,trained,1227
2022-01-04,input,1176
2022-01-04,current,1174
2022-01-05,experiments,1641
2022-01-05,participants,1468
2022-01-05,dataset,1359
2022-01-05,noise,1336
2022-01-05,speaker,1319
2022-01-05,voice,1311
2022-01-05,rate,1306
2022-01-05,communication,1260
2022-01-05,stateoftheart,1256
2022-01-05,speakers,1249
2022-01-05,experimental,1243
2022-01-05,audio,1234
2022-01-05,trained,1228
2022-01-05,input,1177
2022-01-05,current,1174
2022-01-06,experiments,1643
2022-01-06,participants,1468
2022-01-06,dataset,1361
2022-01-06,noise,1337
2022-01-06,speaker,1319
2022-01-06,voice,1311
2022-01-06,rate,1307
2022-01-06,communication,1260
2022-01-06,stateoftheart,1258
2022-01-06,speakers,1250
2022-01-06,experimental,1245
2022-01-06,audio,1234
2022-01-06,trained,1228
2022-01-06,input,1177
2022-01-06,current,1177
2022-01-07,experiments,1644
2022-01-07,participants,1468
2022-01-07,dataset,1363
2022-01-07,noise,1339
2022-01-07,speaker,1319
2022-01-07,voice,1314
2022-01-07,rate,1307
2022-01-07,communication,1260
2022-01-07,stateoftheart,1260
2022-01-07,speakers,1251
2022-01-07,experimental,1247
2022-01-07,audio,1235
2022-01-07,trained,1229
2022-01-07,input,1178
2022-01-07,current,1177
2022-01-08,experiments,1644
2022-01-08,participants,1468
2022-01-08,dataset,1363
2022-01-08,noise,1339
2022-01-08,speaker,1319
2022-01-08,voice,1314
2022-01-08,rate,1307
2022-01-08,communication,1260
2022-01-08,stateoftheart,1260
2022-01-08,speakers,1251
2022-01-08,experimental,1247
2022-01-08,audio,1235
2022-01-08,trained,1229
2022-01-08,input,1178
2022-01-08,current,1177
2022-01-09,experiments,1644
2022-01-09,participants,1468
2022-01-09,dataset,1363
2022-01-09,noise,1339
2022-01-09,speaker,1319
2022-01-09,voice,1314
2022-01-09,rate,1307
2022-01-09,communication,1262
2022-01-09,stateoftheart,1260
2022-01-09,speakers,1251
2022-01-09,experimental,1247
2022-01-09,audio,1235
2022-01-09,trained,1229
2022-01-09,input,1178
2022-01-09,current,1177
2022-01-10,experiments,1645
2022-01-10,participants,1470
2022-01-10,dataset,1365
2022-01-10,noise,1339
2022-01-10,speaker,1322
2022-01-10,voice,1318
2022-01-10,rate,1309
2022-01-10,communication,1262
2022-01-10,stateoftheart,1260
2022-01-10,speakers,1251
2022-01-10,experimental,1248
2022-01-10,audio,1236
2022-01-10,trained,1230
2022-01-10,input,1179
2022-01-10,current,1177
2022-01-11,experiments,1647
2022-01-11,participants,1472
2022-01-11,dataset,1369
2022-01-11,noise,1341
2022-01-11,speaker,1322
2022-01-11,voice,1320
2022-01-11,rate,1312
2022-01-11,communication,1262
2022-01-11,stateoftheart,1262
2022-01-11,speakers,1252
2022-01-11,experimental,1249
2022-01-11,audio,1237
2022-01-11,trained,1231
2022-01-11,input,1181
2022-01-11,current,1179
2022-01-12,experiments,1647
2022-01-12,participants,1472
2022-01-12,dataset,1369
2022-01-12,noise,1341
2022-01-12,speaker,1322
2022-01-12,voice,1320
2022-01-12,rate,1312
2022-01-12,communication,1262
2022-01-12,stateoftheart,1262
2022-01-12,speakers,1253
2022-01-12,experimental,1250
2022-01-12,audio,1237
2022-01-12,trained,1231
2022-01-12,input,1181
2022-01-12,current,1179
2022-01-13,experiments,1648
2022-01-13,participants,1474
2022-01-13,dataset,1369
2022-01-13,noise,1344
2022-01-13,speaker,1323
2022-01-13,voice,1322
2022-01-13,rate,1314
2022-01-13,stateoftheart,1263
2022-01-13,communication,1262
2022-01-13,speakers,1255
2022-01-13,experimental,1251
2022-01-13,audio,1238
2022-01-13,trained,1231
2022-01-13,input,1181
2022-01-13,current,1180
2022-01-14,experiments,1650
2022-01-14,participants,1474
2022-01-14,dataset,1370
2022-01-14,noise,1344
2022-01-14,speaker,1323
2022-01-14,voice,1322
2022-01-14,rate,1314
2022-01-14,stateoftheart,1264
2022-01-14,communication,1263
2022-01-14,speakers,1255
2022-01-14,experimental,1253
2022-01-14,audio,1238
2022-01-14,trained,1234
2022-01-14,input,1181
2022-01-14,current,1180
2022-01-15,experiments,1650
2022-01-15,participants,1474
2022-01-15,dataset,1371
2022-01-15,noise,1345
2022-01-15,speaker,1324
2022-01-15,voice,1323
2022-01-15,rate,1315
2022-01-15,stateoftheart,1264
2022-01-15,communication,1263
2022-01-15,speakers,1258
2022-01-15,experimental,1254
2022-01-15,audio,1238
2022-01-15,trained,1236
2022-01-15,input,1182
2022-01-15,current,1182
2022-01-16,experiments,1650
2022-01-16,participants,1474
2022-01-16,dataset,1371
2022-01-16,noise,1345
2022-01-16,speaker,1324
2022-01-16,voice,1323
2022-01-16,rate,1315
2022-01-16,stateoftheart,1264
2022-01-16,communication,1263
2022-01-16,speakers,1258
2022-01-16,experimental,1254
2022-01-16,audio,1238
2022-01-16,trained,1236
2022-01-16,input,1182
2022-01-16,current,1182
2022-01-17,experiments,1651
2022-01-17,participants,1474
2022-01-17,dataset,1371
2022-01-17,noise,1345
2022-01-17,speaker,1324
2022-01-17,voice,1323
2022-01-17,rate,1315
2022-01-17,stateoftheart,1264
2022-01-17,communication,1263
2022-01-17,speakers,1258
2022-01-17,experimental,1254
2022-01-17,audio,1240
2022-01-17,trained,1236
2022-01-17,input,1183
2022-01-17,current,1182
2022-01-18,experiments,1652
2022-01-18,participants,1475
2022-01-18,dataset,1373
2022-01-18,noise,1346
2022-01-18,speaker,1325
2022-01-18,voice,1324
2022-01-18,rate,1316
2022-01-18,stateoftheart,1266
2022-01-18,communication,1264
2022-01-18,speakers,1258
2022-01-18,experimental,1255
2022-01-18,audio,1240
2022-01-18,trained,1236
2022-01-18,input,1183
2022-01-18,current,1182
2022-01-19,experiments,1653
2022-01-19,participants,1476
2022-01-19,dataset,1374
2022-01-19,noise,1346
2022-01-19,speaker,1326
2022-01-19,voice,1325
2022-01-19,rate,1317
2022-01-19,stateoftheart,1266
2022-01-19,communication,1265
2022-01-19,speakers,1259
2022-01-19,experimental,1255
2022-01-19,audio,1241
2022-01-19,trained,1236
2022-01-19,input,1185
2022-01-19,current,1184
2022-01-20,experiments,1653
2022-01-20,participants,1480
2022-01-20,dataset,1374
2022-01-20,noise,1347
2022-01-20,speaker,1327
2022-01-20,voice,1326
2022-01-20,rate,1319
2022-01-20,communication,1268
2022-01-20,stateoftheart,1266
2022-01-20,speakers,1261
2022-01-20,experimental,1255
2022-01-20,audio,1242
2022-01-20,trained,1237
2022-01-20,input,1185
2022-01-20,current,1184
2022-01-21,experiments,1654
2022-01-21,participants,1481
2022-01-21,dataset,1375
2022-01-21,noise,1348
2022-01-21,speaker,1328
2022-01-21,voice,1327
2022-01-21,rate,1321
2022-01-21,communication,1269
2022-01-21,stateoftheart,1266
2022-01-21,speakers,1263
2022-01-21,experimental,1256
2022-01-21,audio,1242
2022-01-21,trained,1237
2022-01-21,input,1185
2022-01-21,current,1184
2022-01-22,experiments,1655
2022-01-22,participants,1482
2022-01-22,dataset,1376
2022-01-22,noise,1349
2022-01-22,speaker,1329
2022-01-22,voice,1327
2022-01-22,rate,1322
2022-01-22,communication,1269
2022-01-22,stateoftheart,1266
2022-01-22,speakers,1264
2022-01-22,experimental,1258
2022-01-22,audio,1243
2022-01-22,trained,1237
2022-01-22,input,1186
2022-01-22,current,1185
2022-01-24,experiments,1658
2022-01-24,participants,1482
2022-01-24,dataset,1378
2022-01-24,noise,1350
2022-01-24,speaker,1332
2022-01-24,voice,1328
